model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Autoformer,72,720,TRUE,FALSE,TRUE,6.41884756,42.61228923,1.78640163,5.48086165,2.53354454,6.52780892,0.2223087,0.69364525,0.50858299,-2.33827518,0.07277098,0.70955372
Autoformer,96,1,TRUE,FALSE,TRUE,0.22091757,20.63223619,0.27562481,3.11823538,0.47001868,4.54227214,0.03465431,0.29184361,0.98886467,-0.02885935,0.00231334,0.1055241
Autoformer,96,12,TRUE,FALSE,TRUE,0.48992974,27.34132565,0.44509339,3.66917578,0.6999498,5.22889335,0.0520352,0.35094364,0.97534132,-0.36818528,0.00470075,0.15703486
Autoformer,96,24,TRUE,FALSE,TRUE,0.68800229,28.65645269,0.56654012,3.86554285,0.82945901,5.35317221,0.07256377,0.39010178,0.96543075,-0.43958657,0.00933749,0.1859514
Autoformer,96,96,TRUE,FALSE,TRUE,0.96046865,47.40337938,0.67228806,5.48407396,0.98003501,6.88501121,0.08377351,0.62879741,0.9495339,-1.45737267,0.01138911,0.22543359
Autoformer,96,192,TRUE,FALSE,TRUE,1.81773865,41.23444692,0.93170857,5.05820508,1.34823537,6.42140537,0.11526106,0.57418435,0.89931774,-1.28676523,0.02032912,0.32279599
Autoformer,96,336,TRUE,FALSE,TRUE,3.73462319,43.01177381,1.3349278,5.28233183,1.93251729,6.55833621,0.1645505,0.62151412,0.75474781,-1.681904,0.04023029,0.51011735
Autoformer,96,720,TRUE,FALSE,TRUE,5.98167896,44.92295854,1.7469393,5.68839683,2.44574714,6.70245914,0.22414224,0.72333162,0.49027314,-2.54025604,0.0734718,0.71863598
Autoformer,120,1,TRUE,FALSE,TRUE,0.56130815,20.63696798,0.48888415,3.13882134,0.74920499,4.54279297,0.05740847,0.29520084,0.97187257,-0.03412878,0.00568659,0.16771235
Autoformer,120,12,TRUE,FALSE,TRUE,0.65089548,27.66947736,0.53358245,3.71019988,0.80678093,5.26017845,0.06361884,0.35480014,0.96526623,-0.39147149,0.00686972,0.18639717
Autoformer,120,24,TRUE,FALSE,TRUE,0.67785025,28.85943391,0.53538251,3.88838934,0.82331663,5.37209772,0.06431373,0.39110718,0.96394236,-0.45702472,0.00681631,0.18993534
Autoformer,120,96,TRUE,FALSE,TRUE,1.09042001,47.46790162,0.73125017,5.50411395,1.04423177,6.88969532,0.08906571,0.62906335,0.94339387,-1.47317004,0.01226606,0.23843753
Autoformer,120,192,TRUE,FALSE,TRUE,1.88743532,43.77434734,0.97073579,5.27314519,1.37383962,6.61621851,0.12046234,0.60337177,0.89723494,-1.44109625,0.02184671,0.32462993
Autoformer,120,336,TRUE,FALSE,TRUE,3.85364032,43.19979929,1.34840465,5.30455039,1.96306908,6.57265542,0.16310187,0.6207642,0.75589606,-1.70997302,0.03982509,0.50987333
Autoformer,120,720,TRUE,FALSE,TRUE,6.44344616,44.02271757,1.81040502,5.60356778,2.53839445,6.63496176,0.2285914,0.7017832,0.47090619,-2.49003733,0.07734088,0.73686218
Autoformer,144,1,TRUE,FALSE,TRUE,0.49559823,20.2534404,0.46428782,3.13248545,0.70398736,4.50038225,0.05623147,0.29627039,0.97377433,-0.02016195,0.00574079,0.16194341
Autoformer,144,12,TRUE,FALSE,TRUE,0.56891996,28.36974531,0.47406292,3.75257345,0.75426781,5.32632569,0.05721293,0.35551191,0.97000595,-0.43413732,0.00580995,0.17317924
Autoformer,144,24,TRUE,FALSE,TRUE,0.52890146,31.18888104,0.47606796,4.13152926,0.72725612,5.58470062,0.05840052,0.42297983,0.97223326,-0.58273785,0.00571099,0.16665006
Autoformer,144,96,TRUE,FALSE,TRUE,1.14154792,36.9779553,0.74757713,4.66928282,1.06843245,6.0809502,0.09413751,0.50359884,0.93606177,-0.93672523,0.01345193,0.25483632
Autoformer,144,192,TRUE,FALSE,TRUE,1.97907746,41.05782635,0.98782295,5.04771195,1.40679693,6.40763813,0.12312251,0.56441163,0.88064517,-1.30290237,0.02280615,0.35163155
Autoformer,144,336,TRUE,FALSE,TRUE,4.16889381,43.81880434,1.41559637,5.36067098,2.04178691,6.61957735,0.16851661,0.62405845,0.74304944,-1.76566885,0.04208713,0.52224195
Autoformer,144,720,TRUE,FALSE,TRUE,6.60921288,44.77265539,1.82973313,5.68117229,2.57083893,6.69123721,0.22443312,0.71047259,0.469595,-2.57061841,0.07467386,0.73730421
Autoformer,168,1,TRUE,FALSE,TRUE,0.4161287,20.809161,0.38168207,3.17234164,0.64508039,4.56170593,0.04506896,0.29729463,0.9783153,-0.05330587,0.00394792,0.14725724
Autoformer,168,12,TRUE,FALSE,TRUE,0.77962863,27.74077115,0.58839822,3.71228161,0.8829658,5.26695084,0.06988209,0.34918811,0.95951602,-0.40897036,0.00848373,0.20119917
Autoformer,168,24,TRUE,FALSE,TRUE,0.50886506,29.81359668,0.47912022,3.98055424,0.71334779,5.46018284,0.05817052,0.39788248,0.97368625,-0.52019175,0.00551714,0.16225143
Autoformer,168,96,TRUE,FALSE,TRUE,1.50739789,38.57460464,0.86709344,4.82364841,1.22776139,6.21084573,0.10905774,0.52406123,0.9176374,-1.03124567,0.01861934,0.28855431
Autoformer,168,192,TRUE,FALSE,TRUE,2.17979932,42.32697456,1.02829731,5.17655835,1.47641432,6.50591843,0.12434824,0.5817086,0.87076418,-1.38844205,0.02333737,0.36310348
Autoformer,168,336,TRUE,FALSE,TRUE,4.2423749,44.16592922,1.44369292,5.39766565,2.05970263,6.6457452,0.17171647,0.62566264,0.7450869,-1.80493228,0.04347433,0.51942426
Autoformer,168,720,TRUE,FALSE,TRUE,7.0250082,44.76205173,1.90025759,5.67412641,2.65047312,6.69044481,0.23181142,0.70302659,0.44950259,-2.59115331,0.07825407,0.75119108
Autoformer,192,1,TRUE,FALSE,TRUE,0.54831201,20.65980548,0.42319477,3.17987618,0.74048096,4.54530587,0.04794263,0.29865884,0.97180864,-0.0511954,0.00459151,0.16790284
Autoformer,192,12,TRUE,FALSE,TRUE,1.03254735,28.39394811,0.67525977,3.79354327,1.01614332,5.3285972,0.07656415,0.36014958,0.9469699,-0.45003185,0.00963735,0.23028289
Autoformer,192,24,TRUE,FALSE,TRUE,0.60460842,29.8439423,0.52861065,4.0175957,0.77756572,5.46296095,0.06412162,0.40424312,0.96899285,-0.53022171,0.00660585,0.17610848
Autoformer,192,96,TRUE,FALSE,TRUE,1.56755924,48.73881335,0.9139629,5.64106048,1.25202203,6.98131888,0.11326284,0.6404665,0.91571985,-1.5809641,0.01878097,0.29107055
Autoformer,192,192,TRUE,FALSE,TRUE,2.13935375,41.52532906,1.02961862,5.11968682,1.46265304,6.44401498,0.12531373,0.56960615,0.87800273,-1.35792258,0.02337538,0.35442185
Autoformer,192,336,TRUE,FALSE,TRUE,4.00375175,44.51755194,1.38649595,5.43548781,2.0009377,6.67214748,0.16876653,0.62737224,0.73193253,-1.84528342,0.04289753,0.53521365
Autoformer,192,720,TRUE,FALSE,TRUE,6.18516064,44.24911214,1.7975775,5.63388302,2.48699832,6.65200061,0.22515613,0.69142389,0.46339102,-2.57190875,0.07425486,0.73988193
Autoformer,336,1,TRUE,FALSE,TRUE,2.19715929,22.00626032,0.82714188,3.35860615,1.4822818,4.69108306,0.08458097,0.31335273,0.8782144,-0.16207234,0.01514609,0.34897792
Autoformer,336,12,TRUE,FALSE,TRUE,1.60849023,31.80423194,0.84696645,4.1496498,1.26826262,5.63952409,0.0908457,0.39479363,0.91115699,-0.68598092,0.01328171,0.29808271
Autoformer,336,24,TRUE,FALSE,TRUE,0.93735504,30.82675217,0.70527637,4.13344284,0.968171,5.55218445,0.08742029,0.40427769,0.94841158,-0.64110479,0.01179788,0.22716917
Autoformer,336,96,TRUE,FALSE,TRUE,1.03175581,40.52472599,0.75104845,5.03237646,1.01575387,6.36590339,0.10078527,0.53040947,0.93886627,-1.22700378,0.01667883,0.24833861
Autoformer,336,192,TRUE,FALSE,TRUE,2.29769945,46.69081909,1.0534718,5.58933267,1.51581645,6.83306806,0.12256361,0.61557273,0.85304855,-1.74987568,0.02336995,0.38888505
Autoformer,336,336,TRUE,FALSE,TRUE,3.49440265,47.08436829,1.34950042,5.68121936,1.86933219,6.86180503,0.16578665,0.63669754,0.7672382,-2.12912275,0.04303418,0.49086839
Autoformer,336,720,TRUE,FALSE,TRUE,6.93905401,46.34875944,1.95301461,5.82978211,2.63420844,6.80799232,0.23258476,0.68915342,0.3887669,-2.89031367,0.0764036,0.77523136
Autoformer,504,1,TRUE,FALSE,TRUE,2.34077096,22.66166456,0.95271939,3.49471701,1.52995777,4.76042693,0.08769401,0.32205595,0.8711588,-0.24734809,0.01452167,0.35894459
Autoformer,504,12,TRUE,FALSE,TRUE,1.18147731,31.1475936,0.75977856,4.16319861,1.08695781,5.58100292,0.07871843,0.38392538,0.93088915,-0.72067469,0.00926817,0.26286808
Autoformer,504,24,TRUE,FALSE,TRUE,1.53745055,38.35998789,0.85822856,4.83616068,1.23993969,6.19354405,0.08824369,0.4751341,0.9102929,-1.12740928,0.0119605,0.29949877
Autoformer,504,96,TRUE,FALSE,TRUE,3.2432766,44.09711059,1.26552677,5.37759215,1.80090988,6.64056553,0.1351513,0.5537729,0.81483123,-1.52479973,0.0280422,0.43106613
Autoformer,504,192,TRUE,FALSE,TRUE,2.48964357,50.11018785,1.15035939,5.91654037,1.57786047,7.07885498,0.13841555,0.63359446,0.8490073,-2.08306845,0.03018884,0.39163166
Autoformer,504,336,TRUE,FALSE,TRUE,5.06435871,50.46267146,1.61713445,6.01094068,2.25041294,7.10370829,0.18577929,0.65609155,0.6343326,-2.50291052,0.05181962,0.61610007
Autoformer,504,720,TRUE,FALSE,TRUE,5.58013153,50.26999774,1.76464593,6.18951243,2.3622303,7.09013383,0.20379046,0.70637673,0.42242568,-3.44163681,0.06007006,0.72463751
Autoformer,672,1,TRUE,FALSE,TRUE,4.22408676,24.78846052,1.38230729,3.77370225,2.05525827,4.97880111,0.14418373,0.34433769,0.75432314,-0.42973496,0.03310541,0.49565798
Autoformer,672,12,TRUE,FALSE,TRUE,3.25634623,33.72084149,1.25347114,4.49956762,1.80453491,5.80696491,0.12106163,0.4162761,0.81076985,-0.95064606,0.02212853,0.43500024
Autoformer,672,24,TRUE,FALSE,TRUE,1.94340181,34.07273285,1.066571,4.55080805,1.39405942,5.83718535,0.12129112,0.42573923,0.88716613,-0.97736766,0.02103162,0.33588946
Autoformer,672,96,TRUE,FALSE,TRUE,4.61166334,57.37251016,1.56004393,6.47972556,2.14747834,7.57446435,0.15807025,0.6778579,0.71990661,-2.42736835,0.03573113,0.53004336
Autoformer,672,192,TRUE,FALSE,TRUE,5.67382145,54.47512179,1.73130405,6.30104248,2.38197851,7.38072637,0.18204382,0.65702079,0.62851712,-2.48561096,0.04737457,0.61319858
Autoformer,672,336,TRUE,FALSE,TRUE,3.6462357,54.07485435,1.45809746,6.3528162,1.90951192,7.35356066,0.17481492,0.67411313,0.70124755,-2.92888812,0.04685327,0.54668748
Autoformer,672,720,TRUE,FALSE,TRUE,6.61971426,58.8678818,2.00705934,6.88540398,2.57288051,7.67254077,0.22406569,0.76246607,0.22484072,-4.59735391,0.06769389,0.83293301
Autoformer,720,1,TRUE,FALSE,TRUE,4.98405123,25.06102179,1.59490681,3.81691936,2.23249888,5.00609846,0.15849085,0.34600971,0.69624259,-0.46024661,0.03663247,0.55114192
Autoformer,720,12,TRUE,FALSE,TRUE,3.4155426,34.40071608,1.22391427,4.59269459,1.84811866,5.86521236,0.11348668,0.42434427,0.79264231,-1.01042337,0.01991505,0.45538241
Autoformer,720,24,TRUE,FALSE,TRUE,2.8232224,36.31317048,1.1283046,4.75310024,1.68024468,6.02604103,0.10814796,0.44445021,0.82924738,-1.12882455,0.01878264,0.41321734
Autoformer,720,96,TRUE,FALSE,TRUE,3.52384901,44.2283154,1.43413949,5.43632315,1.87719178,6.65043723,0.18404303,0.52930363,0.77048612,-1.66678442,0.06127622,0.48098356
Autoformer,720,192,TRUE,FALSE,TRUE,3.70443225,51.19102535,1.44555676,6.04089553,1.92469013,7.15479038,0.15939105,0.61200871,0.73594895,-2.3115069,0.03570567,0.51882714
Autoformer,720,336,TRUE,FALSE,TRUE,5.0250001,55.4961919,1.70671809,6.47547763,2.2416513,7.44957663,0.19034259,0.68120799,0.61747525,-3.09436454,0.05132769,0.62066925
Autoformer,720,720,TRUE,FALSE,TRUE,4.42403603,58.93668477,1.68729055,6.90915395,2.1033392,7.67702317,0.21111318,0.7537201,0.48490085,-4.75283013,0.07237687,0.66804051
Autoformer,6,1,TRUE,TRUE,FALSE,0.0190531,22.71725917,0.08344275,3.26342594,0.13803297,4.7662626,0.01102065,0.30418733,0.99905785,-0.1141709,0.00024565,0.0306944
Autoformer,6,12,TRUE,TRUE,FALSE,0.10292377,30.2251693,0.19325498,3.95064699,0.32081735,5.4977422,0.02482944,0.39707129,0.99491939,-0.4877434,0.00122558,0.07129441
Autoformer,6,24,TRUE,TRUE,FALSE,0.17975602,36.21624823,0.25584456,4.49454182,0.42397642,6.0179937,0.03410623,0.47761096,0.99049814,-0.78943637,0.00236098,0.09769407
Autoformer,6,96,TRUE,TRUE,FALSE,0.7357322,40.52538905,0.55109817,4.88667086,0.85774833,6.36595547,0.06942046,0.54471183,0.96229906,-1.06461054,0.00871297,0.19505802
Autoformer,6,192,TRUE,TRUE,FALSE,1.37965775,42.26388754,0.79004794,5.04681375,1.17458832,6.50106818,0.09907462,0.57399499,0.92564865,-1.29958871,0.01595469,0.27736026
Autoformer,6,336,TRUE,TRUE,FALSE,2.8952539,42.58745289,1.14405978,5.21056669,1.70154452,6.52590629,0.14309272,0.62250737,0.81775638,-1.5977062,0.03186925,0.44174674
Autoformer,6,720,TRUE,TRUE,FALSE,5.70903063,42.35727723,1.66960621,5.43351554,2.38935781,6.50824686,0.21800819,0.69699783,0.53626851,-2.26485984,0.07137991,0.69143438
Autoformer,12,1,TRUE,TRUE,FALSE,0.02156366,22.30022835,0.09058738,3.24987702,0.1468457,4.72231176,0.01247286,0.30796756,0.99893512,-0.09507607,0.00029429,0.03263252
Autoformer,12,12,TRUE,TRUE,FALSE,0.12034331,24.92671737,0.20889415,3.45528276,0.34690535,4.99266636,0.02657854,0.33150226,0.99406989,-0.22830085,0.00136847,0.07702514
Autoformer,12,24,TRUE,TRUE,FALSE,0.18866713,27.07595306,0.26291853,3.71479464,0.4343583,5.20345588,0.03481974,0.37804118,0.9900829,-0.33925669,0.00239111,0.09977035
Autoformer,12,96,TRUE,TRUE,FALSE,0.77937353,44.31974373,0.57266933,5.18576481,0.88282132,6.65730754,0.07178691,0.58955644,0.96018624,-1.26036707,0.00916386,0.20035669
Autoformer,12,192,TRUE,TRUE,FALSE,1.42548823,42.65824409,0.81146109,5.06080066,1.19393814,6.5313279,0.10250553,0.57273794,0.92355898,-1.32381423,0.01688258,0.28097349
Autoformer,12,336,TRUE,TRUE,FALSE,2.8581512,42.82127642,1.13364911,5.22296104,1.69060671,6.54379679,0.13960208,0.62249227,0.82129113,-1.61566158,0.03040238,0.43713889
Autoformer,12,720,TRUE,TRUE,FALSE,5.83040476,42.14101613,1.68070412,5.4095626,2.41462302,6.49161121,0.21747848,0.69100811,0.52994953,-2.25298153,0.07142002,0.69665009
Autoformer,24,1,TRUE,TRUE,FALSE,0.08024428,18.79779439,0.15852183,2.96074845,0.2832742,4.33564233,0.01895557,0.28094712,0.99605126,0.07498008,0.00090364,0.06283899
Autoformer,24,12,TRUE,TRUE,FALSE,0.10862077,25.97762788,0.20252314,3.5395071,0.32957664,5.09682527,0.02687198,0.34089242,0.99430943,-0.28276844,0.00136792,0.07547282
Autoformer,24,24,TRUE,TRUE,FALSE,0.21717592,27.10831158,0.28236133,3.72924151,0.46602136,5.20656428,0.03669548,0.38088407,0.98866765,-0.34365271,0.00260658,0.10654541
Autoformer,24,96,TRUE,TRUE,FALSE,0.82452208,46.52951037,0.59681076,5.41526355,0.908032,6.82125431,0.07452941,0.63295428,0.95809568,-1.37826624,0.00963639,0.20536159
Autoformer,24,192,TRUE,TRUE,FALSE,1.50274825,39.74212746,0.83962071,4.87580831,1.22586632,6.30413574,0.1049233,0.55199104,0.92009838,-1.17018575,0.01742363,0.28663781
Autoformer,24,336,TRUE,TRUE,FALSE,3.05182719,41.3917623,1.18468952,5.13101049,1.746948,6.433643,0.14631768,0.61242426,0.81188753,-1.53558639,0.03286568,0.44814909
Autoformer,24,720,TRUE,TRUE,FALSE,5.9839406,43.23743662,1.70893979,5.52114734,2.44620943,6.57551797,0.21934131,0.71002537,0.52397275,-2.34746603,0.07221541,0.7015416
Autoformer,48,1,TRUE,TRUE,FALSE,0.13781933,20.22092579,0.22587551,3.06116697,0.37124026,4.49676837,0.02889157,0.28674473,0.9928419,0.00075798,0.00162828,0.08460554
Autoformer,48,12,TRUE,TRUE,FALSE,0.14534353,28.89607347,0.23666483,3.80415091,0.38123947,5.37550681,0.03092819,0.37143161,0.99248778,-0.43288171,0.00178896,0.08670942
Autoformer,48,24,TRUE,TRUE,FALSE,0.30675262,29.08427034,0.33930126,3.89125266,0.5538525,5.39298344,0.04236444,0.3965474,0.98422241,-0.44772654,0.00343096,0.12571405
Autoformer,48,96,TRUE,TRUE,FALSE,0.78954953,37.60669966,0.60133964,4.68752604,0.88856602,6.13243016,0.07762797,0.51706436,0.95661464,-0.93093043,0.01008874,0.20978551
Autoformer,48,192,TRUE,TRUE,FALSE,1.56228232,39.5239051,0.85430294,4.87526715,1.24991298,6.28680404,0.10819433,0.55110252,0.90857391,-1.16902899,0.01828222,0.30879968
Autoformer,48,336,TRUE,TRUE,FALSE,3.3424499,43.04915138,1.26442206,5.27952461,1.82823682,6.56118521,0.15603472,0.6310838,0.79924568,-1.65258717,0.03624417,0.46192649
Autoformer,48,720,TRUE,TRUE,FALSE,6.28327417,42.91237467,1.75912368,5.51253481,2.50664592,6.55075375,0.22230487,0.70498371,0.51372053,-2.34195164,0.07357655,0.7103191
Autoformer,72,1,TRUE,TRUE,FALSE,0.16246212,20.1400304,0.24540618,3.09760624,0.40306589,4.48776452,0.02930605,0.29492606,0.99169457,0.00029018,0.0015992,0.09113415
Autoformer,72,12,TRUE,TRUE,FALSE,0.26719934,27.316656,0.32506657,3.69310977,0.51691329,5.22653384,0.04095581,0.3584656,0.98639296,-0.36069459,0.0029792,0.11666577
Autoformer,72,24,TRUE,TRUE,FALSE,0.50824475,28.01195628,0.45523629,3.7870956,0.71291286,5.29263226,0.05462846,0.38124208,0.9742339,-0.40068633,0.00541734,0.16059402
Autoformer,72,96,TRUE,TRUE,FALSE,0.89037573,47.12671715,0.64826512,5.45393438,0.94359726,6.86489018,0.08186833,0.62779382,0.95229002,-1.43128087,0.01082023,0.21949698
Autoformer,72,192,TRUE,TRUE,FALSE,1.80195141,40.05382178,0.93495846,4.93344162,1.34236789,6.32880888,0.11746598,0.55679928,0.89729822,-1.20949563,0.02087788,0.3262656
Autoformer,72,336,TRUE,TRUE,FALSE,3.47152948,42.64392916,1.28234529,5.23906672,1.86320412,6.53023194,0.15478121,0.61837525,0.79696845,-1.64320063,0.03613693,0.46418747
Autoformer,72,720,TRUE,TRUE,FALSE,6.41856384,42.61228923,1.78633261,5.48086165,2.53348851,6.52780892,0.22229561,0.69364525,0.5086083,-2.33827518,0.07276534,0.70953804
Autoformer,96,1,TRUE,TRUE,FALSE,0.22119278,20.63223619,0.27568674,3.11823538,0.47031137,4.54227214,0.03466106,0.29184361,0.98885079,-0.02885935,0.00231472,0.10558981
Autoformer,96,12,TRUE,TRUE,FALSE,0.4899244,27.34132565,0.44507897,3.66917578,0.69994599,5.22889335,0.05203237,0.35094364,0.97534159,-0.36818528,0.00470043,0.15703401
Autoformer,96,24,TRUE,TRUE,FALSE,0.68764573,28.65645269,0.56644505,3.86554285,0.82924408,5.35317221,0.07262642,0.39010178,0.96544864,-0.43958657,0.00936386,0.18590321
Autoformer,96,96,TRUE,TRUE,FALSE,0.96046323,47.40337938,0.67228663,5.48407396,0.98003227,6.88501121,0.08377167,0.62879741,0.94953424,-1.45737267,0.0113888,0.22543295
Autoformer,96,192,TRUE,TRUE,FALSE,1.81770754,41.23444692,0.93170625,5.05820508,1.34822381,6.42140537,0.11526091,0.57418435,0.89931943,-1.28676523,0.02032897,0.32279322
Autoformer,96,336,TRUE,TRUE,FALSE,3.73461246,43.01177381,1.33492601,5.28233183,1.93251455,6.55833621,0.16454984,0.62151412,0.75474865,-1.681904,0.04022993,0.51011664
Autoformer,96,720,TRUE,TRUE,FALSE,5.98173237,44.92295854,1.74696434,5.68839683,2.4457581,6.70245914,0.22414574,0.72333162,0.49026847,-2.54025604,0.07347246,0.71863914
Autoformer,120,1,TRUE,TRUE,FALSE,0.56148809,20.63696798,0.48899242,3.13882134,0.7493251,4.54279297,0.05741677,0.29520084,0.97186355,-0.03412878,0.00568775,0.16773924
Autoformer,120,12,TRUE,TRUE,FALSE,0.65089834,27.66947736,0.53358781,3.71019988,0.80678272,5.26017845,0.06361707,0.35480014,0.96526608,-0.39147149,0.00686934,0.18639758
Autoformer,120,24,TRUE,TRUE,FALSE,0.67786115,28.85943391,0.53538483,3.88838934,0.82332325,5.37209772,0.06431385,0.39110718,0.96394178,-0.45702472,0.0068164,0.18993686
Autoformer,120,96,TRUE,TRUE,FALSE,1.09041655,47.46790162,0.73123825,5.50411395,1.0442301,6.88969532,0.08906285,0.62906335,0.94339402,-1.47317004,0.01226543,0.23843716
Autoformer,120,192,TRUE,TRUE,FALSE,1.88740575,43.77434734,0.97073549,5.27314519,1.37382889,6.61621851,0.12046248,0.60337177,0.89723645,-1.44109625,0.02184652,0.32462743
Autoformer,120,336,TRUE,TRUE,FALSE,3.85368061,43.19979929,1.34842396,5.30455039,1.96307933,6.57265542,0.16310339,0.6207642,0.75589306,-1.70997302,0.0398253,0.50987601
Autoformer,120,720,TRUE,TRUE,FALSE,6.44360447,44.02271757,1.8104347,5.60356778,2.53842568,6.63496176,0.22859626,0.7017832,0.47089029,-2.49003733,0.0773435,0.73687124
Autoformer,144,1,TRUE,TRUE,FALSE,0.49564952,20.2534404,0.46431452,3.13248545,0.70402378,4.50038225,0.05623338,0.29627039,0.97377162,-0.02016195,0.00574105,0.1619518
Autoformer,144,12,TRUE,TRUE,FALSE,0.56900162,28.36974531,0.47405872,3.75257345,0.75432193,5.32632569,0.05721292,0.35551191,0.97000167,-0.43413732,0.00581014,0.17319168
Autoformer,144,24,TRUE,TRUE,FALSE,0.52890104,31.18888104,0.47607449,4.13152926,0.72725582,5.58470062,0.05840184,0.42297983,0.97223328,-0.58273785,0.00571128,0.16665001
Autoformer,144,96,TRUE,TRUE,FALSE,1.141536,36.9779553,0.74756294,4.66928282,1.06842685,6.0809502,0.09413481,0.50359884,0.93606246,-0.93672523,0.01345135,0.25483498
Autoformer,144,192,TRUE,TRUE,FALSE,1.97902441,41.05782635,0.9878099,5.04771195,1.40677798,6.40763813,0.12312162,0.56441163,0.8806486,-1.30290237,0.02280588,0.35162681
Autoformer,144,336,TRUE,TRUE,FALSE,4.16889381,43.81880434,1.41559637,5.36067098,2.04178691,6.61957735,0.16851661,0.62405845,0.74304943,-1.76566885,0.04208713,0.52224195
Autoformer,144,720,TRUE,TRUE,FALSE,6.60918951,44.77265539,1.82972825,5.68117229,2.5708344,6.69123721,0.22443281,0.71047259,0.46959733,-2.57061841,0.07467371,0.73730284
Autoformer,168,1,TRUE,TRUE,FALSE,0.41627389,20.809161,0.38188103,3.17234164,0.64519292,4.56170593,0.04518168,0.29729463,0.97830774,-0.05330587,0.00396896,0.14728293
Autoformer,168,12,TRUE,TRUE,FALSE,0.77960193,27.74077115,0.58839434,3.71228161,0.88295072,5.26695084,0.06987999,0.34918811,0.95951739,-0.40897036,0.00848278,0.20119573
Autoformer,168,24,TRUE,TRUE,FALSE,0.50886369,29.81359668,0.47911859,3.98055424,0.71334684,5.46018284,0.05817039,0.39788248,0.97368632,-0.52019175,0.00551712,0.1622512
Autoformer,168,96,TRUE,TRUE,FALSE,1.5074091,38.57460464,0.86710423,4.82364841,1.22776592,6.21084573,0.10905939,0.52406123,0.9176369,-1.03124567,0.01861971,0.28855538
Autoformer,168,192,TRUE,TRUE,FALSE,2.17978048,42.32697456,1.02832317,5.17655835,1.476408,6.50591843,0.12435559,0.5817086,0.87076528,-1.38844205,0.02333851,0.3631019
Autoformer,168,336,TRUE,TRUE,FALSE,4.24356079,44.16592922,1.44434786,5.39766565,2.05999041,6.6457452,0.17179029,0.62566264,0.74499895,-1.80493228,0.04348794,0.51949686
Autoformer,168,720,TRUE,TRUE,FALSE,7.02500963,44.76205173,1.90025771,5.67412641,2.65047336,6.69044481,0.2318114,0.70302659,0.44950251,-2.59115331,0.07825406,0.7511912
Autoformer,192,1,TRUE,TRUE,FALSE,0.54831183,20.65980548,0.42319843,3.17987618,0.74048078,4.54530587,0.04794357,0.29865884,0.97180864,-0.0511954,0.00459152,0.16790281
